id,donor_id,donor_name,amount,fund_id,fund_name,campus_id,campus_name,service_id,service_name,source,payment_method,status,recurring_gift_id,date,time,processing_fee,net_amount
tx_47b21a22,donor_39f91b78,Michelle Wright,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Mastercard,completed,,2025-06-08,11:57:00,1.75,48.25
tx_a351bb73,donor_6bce232d,John White,300,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,rec_f8863890,2025-06-08,11:58:00,9.0,291.0
tx_7c9fc9d0,donor_68ae25ad,Karen Perez,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-06-08,11:58:00,1.03,23.97
tx_477cf3f0,donor_6f2e0965,Emily Davis,50,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-06-08,11:59:00,0,50
tx_b19d2506,donor_8da3fae9,Gary Gray,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_66901ae6,2025-06-08,12:00:00,7.55,242.45
tx_71a6fec6,donor_e0347f94,Patrick Allen,500,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-06-08,12:02:00,14.8,485.2
tx_ef7c7643,donor_38b0341c,Brian Reed,10,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-06-08,12:06:00,0.59,9.41
tx_f6a4b024,donor_9634c2eb,Joshua Jones,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-06-08,12:09:00,1.03,23.97
tx_da2380d9,donor_fd4a8f85,Joyce Sanchez,25,fund_001,Youth Ministry,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_864a8d20,2025-06-08,12:13:00,1.03,23.98
tx_612dc19e,donor_4f0ebc4e,Jessica Hill,300,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-06-08,12:13:00,9.0,291.0
tx_adfc38e4,donor_b942a7a3,Debra Scott,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-06-08,12:16:00,1.75,48.25
tx_52150454,donor_60b88a39,Brenda Carter,500,fund_001,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_872973a1,2025-06-08,12:18:00,14.8,485.2
tx_7088f2f5,donor_fe32e4b6,Amy Richardson,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,,2025-06-08,12:20:00,1.75,48.25
tx_aa26f7bc,donor_16eedce5,Rachel Cox,25,fund_005,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-06-08,12:23:00,1.03,23.97
tx_00e47671,donor_2eb5987e,Jennifer James,150,fund_003,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_74efd1f6,2025-06-08,12:24:00,4.65,145.35
tx_ff80442d,donor_7ca88dae,Catherine Moore,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_8c6315b2,2025-06-08,12:27:00,1.75,48.25
tx_3780b6c9,donor_48038749,Kenneth Turner,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_6e88f79c,2025-06-08,12:27:00,3.2,96.8
tx_45886c60,donor_3c8f06b1,Amanda Flores,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_51047834,2025-06-08,12:28:00,3.2,96.8
tx_446a04da,donor_8db87929,Michael Clark,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_87e982d9,2025-06-08,12:29:00,4.65,145.35
tx_e1c5b6e2,donor_50918138,Kathleen Price,500,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-06-08,12:29:00,14.8,485.2
tx_aae73cfd,donor_af9eec7f,Betty Ward,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-06-08,12:32:00,1.03,23.97
tx_cacf1e17,donor_53982e66,Robert Robinson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-06-08,12:33:00,3.2,96.8
tx_9d1c17b1,donor_692788e5,Nancy Miller,100,fund_002,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_a92f080f,2025-06-08,12:34:00,3.2,96.8
tx_46d5e32b,donor_b87d3742,Lauren Jones,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-06-08,12:37:00,1.75,48.25
tx_b1c16349,donor_787311b7,Lisa Baker,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-06-08,12:37:00,3.2,96.8
tx_8700b877,donor_b3f1c3d6,Steven Robinson,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-06-08,12:40:00,1.75,48.25
tx_505bf494,donor_aa7c044f,David Adams,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_0bd71e6c,2025-06-08,12:41:00,1.75,48.25
tx_035a601e,donor_760a003a,Debra Peterson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_f151208c,2025-06-08,12:45:00,3.2,96.8
tx_211857e3,donor_310e10a6,Nicole Myers,75,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_ec765009,2025-06-08,12:46:00,2.48,72.53
tx_201fe02f,donor_0940eb0f,George Myers,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-06-08,12:48:00,3.2,96.8
tx_206782ba,donor_28e9492c,Lisa Robinson,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-06-08,12:52:00,0,50
tx_9f7739e6,donor_6656423f,Nicholas Wood,1000,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-06-08,12:52:00,29.3,970.7
tx_f6c54716,donor_1108567e,Maria Walker,150,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_e8d64185,2025-06-08,12:56:00,4.65,145.35
tx_9bdfe829,donor_1b720472,Mark Campbell,500,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-06-08,12:56:00,14.8,485.2
tx_347cfb30,donor_cb8c9931,Aaron Edwards,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,rec_073a3223,2025-06-08,12:57:00,3.2,96.8
tx_caa44e44,donor_5d92ccfe,Kimberly Edwards,75,fund_002,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,rec_99bf782b,2025-06-08,13:04:00,2.48,72.53
tx_b62b931a,donor_a32beb7b,Olivia Robinson,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-06-08,13:05:00,1.75,48.25
tx_a370c35d,donor_61a1d4b4,Jose Cooper,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,rec_e3e72042,2025-06-08,13:10:00,3.2,96.8
tx_81cf8fe4,donor_1295a017,Ruth Butler,25,fund_003,Missions,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,refunded,,2025-06-08,13:14:00,1.03,23.97
tx_e88c7e63,donor_6fed5f4d,John Brooks,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_7c6a7483,2025-06-08,13:15:00,3.2,96.8
tx_e464ab32,donor_49f38728,Sarah Russell,75,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-06-08,13:22:00,2.48,72.52
tx_13f45e8a,donor_73ee7d72,Kenneth Martin,75,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Check,Check,completed,,2025-06-08,13:23:00,0,75
tx_4713deb0,donor_bc2d1347,Margaret Myers,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-06-08,13:28:00,3.2,96.8
tx_aece049e,donor_30025d15,Linda Cox,10,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-06-08,13:32:00,0.59,9.41
tx_3d2387f4,donor_3838441b,Scott Cruz,150,fund_002,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-06-08,13:36:00,4.65,145.35
tx_50c018fe,donor_b5c56494,Joshua Anderson,75,fund_002,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Mastercard,completed,,2025-06-08,13:42:00,2.48,72.52
tx_7e620f5f,donor_0359c428,Michelle Long,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-06-08,13:46:00,1.75,48.25
tx_8885882c,donor_be222606,Brandon Thomas,150,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Mastercard,completed,,2025-06-08,13:49:00,4.65,145.35
tx_76af3975,donor_687ebbdb,Ashley Edwards,150,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_2952204f,2025-06-08,13:50:00,4.65,145.35
tx_5f51454f,donor_88c696bb,Edward Watson,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Mastercard,completed,,2025-06-08,13:50:00,1.75,48.25
tx_bea5ba80,donor_247e67cf,George Reyes,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_28b72006,2025-06-08,13:51:00,3.2,96.8
tx_44e5ee41,donor_ae2ce2ef,James Long,50,fund_002,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,rec_0b158f4d,2025-06-08,13:52:00,1.75,48.25
tx_54068583,donor_9a337c20,Emma Gutierrez,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,,2025-06-08,14:04:00,6.1,193.9
tx_009c320e,donor_af2857f7,Kelly Jenkins,100,fund_005,Benevolence,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Visa,completed,,2025-06-08,14:15:00,3.2,96.8
tx_c60e4244,donor_7f6d59ca,Kenneth Parker,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-06-08,14:23:00,6.1,193.9
tx_e4386779,donor_d5230099,Janet Richardson,75,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,rec_9e0d9b4d,2025-06-08,14:30:00,2.48,72.53
tx_067e5155,donor_cc2b594d,Brian Price,20,fund_002,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-06-08,14:33:00,0.88,19.12
tx_f7a2a631,donor_e0347f94,Patrick Allen,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_f7c96e2a,2025-06-08,14:35:00,3.2,96.8
tx_7164ff8e,donor_ce487423,Julie Gutierrez,200,fund_005,Benevolence,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-06-08,14:36:00,6.1,193.9
tx_83d89f79,donor_05399ec0,Kenneth Bell,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-06-08,14:50:00,1.75,48.25
tx_c81115d2,donor_f2191096,Emily Edwards,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-06-08,14:57:00,6.1,193.9
tx_1620e5f0,donor_760a003a,Debra Peterson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_f151208c,2025-06-15,08:02:00,3.2,96.8
tx_19e89783,donor_9f02ec61,Matthew Wilson,75,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-06-15,08:12:00,2.48,72.52
tx_5aff30eb,donor_5669cd91,Christina Cooper,200,fund_003,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_0d26047b,2025-06-15,08:27:00,6.1,193.9
tx_b13e745d,donor_0940eb0f,George Myers,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_bb035330,2025-06-15,08:27:00,6.1,193.9
tx_5cb3e786,donor_4ebb66cf,Joseph Carter,25,fund_005,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_c959b07c,2025-06-15,08:28:00,1.03,23.98
tx_99b4f950,donor_f23833c8,Andrew Lee,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-06-15,08:33:00,1.03,23.97
tx_6d4d5438,donor_cc2b594d,Brian Price,75,fund_004,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_6d882571,2025-06-15,08:42:00,2.48,72.53
tx_0339a012,donor_c331d7f8,Susan Parker,10,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-06-15,08:45:00,0,10
tx_273c30e4,donor_ae9dd148,Barbara Russell,200,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-06-15,08:48:00,6.1,193.9
tx_4a8d4662,donor_73e4c106,Kyle Diaz,20,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-06-15,08:52:00,0,20
tx_36efa9c9,donor_8a805933,Christina Cooper,10,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-06-15,08:54:00,0.59,9.41
tx_b2c70506,donor_1108567e,Maria Walker,25,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-06-15,09:02:00,1.03,23.97
tx_243b3d72,donor_7bfd68c9,Rebecca Powell,250,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,refunded,,2025-06-15,09:06:00,0,250
tx_1115efff,donor_93a1b281,Janet Walker,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,refunded,,2025-06-15,09:09:00,0,25
tx_def1c8a6,donor_ec0a3e4c,Lauren Scott,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-06-15,09:09:00,6.1,193.9
tx_1b688030,donor_6d967645,Anthony Carter,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_b99d1203,2025-06-15,09:13:00,4.65,145.35
tx_89dbfb63,donor_11b90df1,Jose Reyes,150,fund_001,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_4db5a048,2025-06-15,09:16:00,4.65,145.35
tx_6b83444e,donor_50fed918,George Brooks,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,ACH,completed,,2025-06-15,09:18:00,3.2,96.8
tx_aae2432b,donor_224fc93b,Adam Nelson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-06-15,09:20:00,3.2,96.8
tx_e3ae065e,donor_7bdca8ee,Joshua Morris,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_f1ab6f75,2025-06-15,09:28:00,3.2,96.8
tx_f0e83cb2,donor_7d5b1b4a,Jack Sanchez,20,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-06-15,09:32:00,0.88,19.12
tx_4ea597ff,donor_79cad7f6,Helen Thomas,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-06-15,09:33:00,0,25
tx_1f5e55cc,donor_fffd29cf,Sandra Hughes,20,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-06-15,09:41:00,0.88,19.12
tx_2b43fda3,donor_39a3ab71,Dorothy Nguyen,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-06-15,09:44:00,3.2,96.8
tx_b907f25d,donor_28e9492c,Lisa Robinson,75,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-06-15,10:00:00,0,75
tx_7d0b0d76,donor_4b7ba855,Daniel Sullivan,100,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-06-15,10:01:00,3.2,96.8
tx_6c423cb5,donor_aa7c044f,David Adams,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_0bd71e6c,2025-06-15,10:05:00,1.75,48.25
tx_4cf303d4,donor_9b83c799,Ronald Brown,200,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-06-15,10:05:00,0,200
tx_ad3548ed,donor_3d4b4ac9,Betty Reed,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_9aed38fd,2025-06-15,10:07:00,6.1,193.9
tx_2436a125,donor_b849d9fa,Rebecca Ortiz,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_ea939b10,2025-06-15,10:09:00,2.48,72.53
tx_8326578e,donor_fd929cd8,Gregory Johnson,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-06-15,10:10:00,0,50
tx_f1cb45c2,donor_fbfa9caf,Rachel Richardson,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-06-15,10:10:00,2.48,72.52
tx_b2fd4fb9,donor_163140c7,Brian Hall,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_8da9ad68,2025-06-15,10:11:00,6.1,193.9
tx_81ee2cc8,donor_6281cd77,Gregory Miller,250,fund_003,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_69854d9e,2025-06-15,10:12:00,7.55,242.45
tx_478819e9,donor_9e4053b5,Donna Rogers,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-06-15,10:12:00,1.03,23.97
tx_93f448c6,donor_ac7a8e0b,Emma Green,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-06-15,10:15:00,0,25
tx_5cf9a128,donor_5aa8e33e,Stephanie Murphy,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-06-15,10:17:00,7.55,242.45
tx_b3948d14,donor_a815f688,Jack Brown,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-06-15,10:18:00,0.59,9.41
tx_2b2bd89d,donor_31f1dcd8,Jerry Richardson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_7195ace6,2025-06-15,10:21:00,3.2,96.8
tx_bd4f6e1f,donor_4706f84e,Jennifer Edwards,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_96d60283,2025-06-15,10:26:00,1.03,23.98
tx_430616cb,donor_f760cf07,Joshua Ramirez,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-06-15,10:30:00,6.1,193.9
tx_3ad66c32,donor_28d55c5b,Eric Ortiz,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-06-15,10:30:00,0.88,19.12
tx_edabdc6f,donor_62c4db68,Henry Rodriguez,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_8582f303,2025-06-15,10:35:00,2.48,72.53
tx_2752aa85,donor_7fed6419,Mary Ramirez,150,fund_002,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_88cf3da6,2025-06-15,10:37:00,4.65,145.35
tx_e0f1274f,donor_96808a00,Nathan Miller,200,fund_004,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_b5d99cf3,2025-06-15,10:39:00,6.1,193.9
tx_3ba6c1e7,donor_0106f8a7,Stephen Cruz,150,fund_001,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_2417247b,2025-06-15,10:41:00,4.65,145.35
tx_9a9e6148,donor_c1e74bbe,Frank Richardson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-06-15,10:43:00,3.2,96.8
tx_b3d2fc7c,donor_6cf021ff,Justin Lewis,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-06-15,10:44:00,3.2,96.8
tx_2604a9a3,donor_54dab217,Olivia Nguyen,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_f71ab86e,2025-06-15,10:45:00,6.1,193.9
tx_bef20cc5,donor_7bb3a32a,Carolyn Rivera,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-06-15,10:45:00,0.59,9.41
tx_bdb6adb0,donor_000807c6,Frank Ross,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-06-15,10:47:00,3.2,96.8
tx_f49ec746,donor_79588c8a,Samuel Phillips,20,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-06-15,10:47:00,0.88,19.12
tx_65874b85,donor_9672addd,Kimberly Adams,50,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-06-15,10:48:00,1.75,48.25
tx_75ac7166,donor_188847aa,Ronald Peterson,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-06-15,10:51:00,2.48,72.52
tx_05ed1817,donor_d985689b,Diane Roberts,25,fund_005,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-06-15,10:52:00,1.03,23.97
tx_ea583cc0,donor_7484da41,Jonathan Ross,10,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-06-15,10:52:00,0,10
tx_c1b90e68,donor_544b3158,Robert Flores,400,fund_004,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,rec_ddf6ef92,2025-06-15,10:55:00,11.9,388.1
tx_97ee6807,donor_6d4f8d72,Diane Bailey,250,fund_001,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_4d7368dd,2025-06-15,10:57:00,7.55,242.45
tx_ccc83cc0,donor_d53ed5fd,Douglas Rogers,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-06-15,10:59:00,0,100
tx_951a9397,donor_6355557c,Nancy Bailey,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_0867d776,2025-06-15,11:01:00,3.2,96.8
tx_f931669d,donor_e6868668,Jack Foster,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-06-15,11:03:00,3.2,96.8
tx_a7533e5c,donor_10253a2d,Dennis Carter,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_cd1376a7,2025-06-15,11:04:00,1.75,48.25
tx_be897a18,donor_dc63f376,James Kelly,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,refunded,,2025-06-15,11:12:00,3.2,96.8
